"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"1731";"M553T564";553.221464124167;553.216442230506;553.226303196105;564.025510406494;562.590995330811;566.640973968506;74;15;19;3;7;13;17;0;5620.72068069844;18090.1346418723;24118.9614363565;20235.1941611423;23180.8076106227;22259.4894744898;9102.37028456184;8829.2891012857;28684.4978639254;18526.2331596968;7187.97321920157;19536.6797665906;9615.53168680282;12984.6047592222;12353.5450989427;8160.8176081257;53268.5649934226;19165.096411743;3267.32668970569;39386.5140767034;29771.3748848413;64514.4627457351;2894.70047188201;17939.6777895652;7310.21364059747;5812.86785404085;17733.7830402902;17551.1549090052;9138.97950163437;17417.3034069482;26414.4135689757;23253.8334580684;19401.5860052077;33856.9258904481;6156.10616004403;8014.50917497196;8420.85577012556;4951.18288935399;10331.1673066104;13890.0883301302;3168.08355294794;17462.2437385395;25091.7507703505;12491.0847160531;20682.1430789008;5435.36792491625;7980.19986402049;6219.48395596281;5193.97505166382;11911.9671414917;5603.68005394918;18665.8297146378;40200.1952250996;6699.69041106879;5771.39700377333;27443.0470336373;1161.1021615738;12358.5904840695;6161.56219794231;3895.20296673439;13273.651316681;18143.5333197637;4526.04648195249;19098.7081711436;6392.86407263038;10258.8288675991;5515.40387577679;11222.0530724673;14846.9200624582;32892.3740592175;2294.56813168385;10203.3401464388;10150.4136652058;15970.3921646755;7440.60410018605;22981.7397935981;1558.70984078408;723.007999551618;1559.62276973833;1002.05908125579;784.629230967135;766.897504621691;937.309072237841;566.686944694464;888.013913252911;617.917121842852;1311.88744825707;752.624431914263;763.377435728746;929.99005243437;734.068243127039;811.614986644929;814.76746408938;802.32579005776;1207.50735427552;"";"";"309";0.231528646238705
"1748";"M562T660";561.997656835386;561.988981070245;562.005654103778;659.844019927978;658.995978851318;660.969995422363;75;12;15;2;7;11;13;15;1945.60609681519;1423.82719730751;3027.39446280852;2091.96958009501;949.878965850311;1352.53045341687;1145.2843702712;1423.54035760847;1633.09601408198;1948.95382626014;1498.02293960435;2113.64803307199;1617.24125937192;1537.95143788557;2069.12068339929;1948.32615884486;1391.96966497481;2549.07074944759;667.050669940959;1709.14857283706;1641.75716784327;1489.64204224089;1687.16544684074;1694.9740252953;2164.20231197986;2094.00206061334;2361.0220552289;525.967860478401;817.519062474071;1506.52549692116;629.961321976299;2057.27302758158;1338.01501767725;1554.52752041204;2894.96333507231;2252.47519830671;2274.99357667281;1367.5464582987;1302.91487546641;2463.15102377232;2325.90751204275;923.637959957312;1955.8490383561;1691.38362462603;1693.86326769575;1509.23747323157;2409.09109836162;2308.84455480809;1826.26030289013;1448.19667291379;1896.23129573567;1533.1582049349;2280.4650058572;1785.04393179386;2650.51169520561;2282.46161473952;417.121754194964;1730.16023347363;1276.39705529307;2267.84967631125;1218.24700361816;2726.63499743124;1838.76065501859;2118.38076760316;651.604300917178;2051.84595202697;2515.10360768066;2244.42464357338;1145.00611417434;1017.57725357419;1917.87110409675;1908.14959982508;1822.8856823538;1234.97434027576;1002.9442895824;2245.70739904276;1794.55945224704;1826.14895328813;1244.79016346604;1187.18184719308;1482.62314796782;1525.22382731089;1468.77795458176;1642.10664272326;1047.00811706319;1008.28429181124;1204.50306581903;1781.25924722319;1907.59331309488;1487.35303910484;985.855669702221;1473.88922001553;1431.41632110252;1419.11867615079;2064.48609144046;"";"[M+H+CHOONa]+ 493.004";"83";0.21436527932984
"1756";"M564T86";564.358654460442;564.356240996588;564.360362995984;86.0020012950897;71.6929997634888;131.305005950928;104;13;18;2;5;15;16;19;30059.0874283126;138996.505676483;48037.8240324566;134638.724566392;30579.5119957038;24441.4100191723;184200.25446978;136020.12298788;91525.2901903209;92161.8687771985;60421.5919824842;58584.9994932653;44317.2810694655;54919.2069078401;62692.1538374079;79874.7696985021;56286.6592773028;37764.6871879754;148772.044592588;91657.24110087;60088.3249603497;53456.5802871945;155270.687726663;94462.4755885036;59324.3436775773;69495.5931280873;178651.205494649;62600.2197326365;36561.0825041618;58557.1173379583;72448.8210298823;64304.5569728198;358333.418658201;98287.5615229492;72747.2216567804;131089.842476012;55883.9943599146;66328.0530331357;394997.020553948;24833.7472526551;41245.9352296619;162566.332657121;26429.4388570729;105487.291576593;34479.1577793232;125532.787723689;37135.1593252334;227608.201948514;73262.3800330956;80560.9267377007;153035.568198286;234828.477621584;76632.6882537919;54427.3812642984;159982.689189716;51455.4847822462;214444.248849863;58153.4446754118;50446.978884862;84172.4601091763;116986.030481859;87622.9547830846;46180.4800925577;72142.2363368148;85155.6938836591;43801.6138603578;67038.1698703634;102714.310987661;59102.6498595632;130354.010333886;42758.7070929754;44849.4950047316;94436.3148662477;106511.268831942;80152.8234693987;144873.902400621;111091.243109183;78600.239037945;80429.0415048126;65422.4635286887;78610.3017165728;84904.7848868553;78980.1993654368;81488.5492717225;82205.1641347231;82625.6353737035;81708.5107614746;80249.6304881131;80290.7877824087;81003.8366539372;81854.7386548888;79517.041885452;103325.768187735;80627.0931396113;80381.2002244209;"";"";"341";0.0722957184547621
"1762";"M567T578";566.888089022659;566.880525048474;566.889833599216;578.373512802124;576.813985137939;591.490019073486;68;11;12;3;3;9;12;17;8041.9953372498;10347.6226921457;8469.76612237007;3597.14662750397;10541.7054561496;9839.09730407214;21897.679323539;8529.69129997433;12847.7592282507;11213.0747233129;9632.38842418114;8341.27823406784;8648.04569890256;24462.4522758183;3874.47343115467;8531.49272902521;10838.8308583393;12173.2533701611;29279.2216808675;4593.6536828308;2978.77341314148;14974.8671043392;5965.91820335928;10296.5986618633;5885.53945380812;13513.1112279087;2901.95011471538;7910.93930954611;7174.84653550876;30958.1160679478;18219.0400733398;5565.5944558333;11720.432457036;16389.4336132261;8784.44837357767;18158.4768580558;26203.3868652896;13254.4108897934;5086.56193723781;12945.8679375787;6229.57912662817;23830.0173388051;13011.4051451022;6748.44046983488;7977.46860760593;8478.44368008674;6273.33084509813;15436.2890828544;9478.48762960162;11428.566962045;1350.06165738694;5779.31120908472;11754.6011364747;14302.8420658758;7902.17219575083;8686.72966949835;13270.1512414253;10555.3930763932;5466.09813726759;9605.37674878055;8992.68116186839;10975.3741615519;10397.4914238857;15447.4313503186;23548.7218675603;7613.23583049664;4407.76583389839;7581.30512388809;11580.2322583947;7173.08597979889;6724.18889056945;37550.8289321076;10802.3931542646;6839.30227502963;7958.94048899072;15615.8848323934;12141.6822776729;15015.697625801;12519.5887503699;13960.4465084785;7382.76587351774;10060.3091100863;10124.2977002852;10321.4134409984;9590.92751610482;10355.39398651;10410.7226976866;7223.62066062377;7780.56255257925;7795.37191696165;7796.15959532929;7400.60562068503;8743.41301196123;8217.74282106714;9500.30749351384;"";"";"63";0.140413703011985
"1763";"M567T545";566.888267792169;566.886965943346;566.889473426543;545.435976257324;542.326002960205;548.084000549316;95;15;19;3;7;15;17;19;126883.069752215;92475.7788556994;154762.471655906;134025.33986141;82668.0746911358;132515.936701253;103716.322935182;120963.492790381;113802.187379953;164255.869421375;116315.497199532;123037.974709047;120087.887904135;113670.999697607;142337.538119832;106555.044348344;113605.529174967;151815.695891042;116847.164394617;157854.503296552;108425.078341226;135531.614556954;134423.400268779;143112.772583983;121893.37084919;161390.291834941;125950.364173987;112132.999100931;107428.346576082;120969.65868957;113073.241723696;114102.667417016;111062.785651323;122684.219267655;132638.492976262;181410.683899292;185872.658337898;135162.634828619;152506.96238652;165784.719678355;120150.424785428;116921.97130948;162590.021192564;150909.841163846;120572.495599421;147887.635190243;141000.88475222;132042.867830845;136298.845258754;122863.741283869;132086.667931387;110863.581302375;155535.747621617;124830.749244603;113257.37267925;166159.973238711;107057.718800373;137991.130452837;106389.687292454;145875.329667964;166575.375525561;162952.212830232;133551.006143539;160769.084291223;87892.4276919019;127640.850005726;176379.327013144;174414.29157887;167155.756393831;153420.355644883;113945.812436981;169916.188346869;123334.474809493;171405.323265931;99822.9391547953;127178.630860939;102848.922210251;102252.160528597;71392.4342252315;79788.6794209921;101628.61464184;114766.588177624;112942.696590924;115657.594319478;114912.651945902;110522.00255122;113940.715360535;101450.323563945;102924.860371956;105968.973885195;102462.667197758;102096.550103584;103276.13202749;105839.504022655;108999.064421066;"[226][M]+";"[4M+Na]+ 135.975";"46";0.0510807789833594
"1768";"M568T545";567.89178554605;567.886934922132;567.901184082031;545.443004608154;542.326002960205;579.410004119873;102;15;19;3;7;15;17;19;10083.3555832349;8161.87066249952;12693.3867584419;10572.4366586935;6324.9653141717;11626.1911146171;6699.23608917441;10605.4939554843;8717.31120875105;13148.8613358145;9091.89043167968;10930.4534160836;9406.46827688911;10354.118177182;11200.9889798962;7299.71915917304;7750.65736415831;12565.4237813295;7231.59656086329;14235.9274274857;7676.36665322699;12500.3813962208;12128.7755414357;10924.3416615668;9618.07078837305;13348.2680276565;9366.00069822838;8057.01827080869;8415.63798605606;5137.02379232874;8700.75665729577;8303.89795572293;9658.38687393873;10295.1778169004;10489.4615663676;14033.7889256251;16431.2870333777;11762.4056723727;11218.3733348418;15866.0868449115;9435.05165775101;9577.08249047853;13851.9743323812;12689.3883653989;8860.60568676166;12176.7855911687;11415.9011126017;9600.73733375155;11795.9189922697;9586.46309590628;9157.88697809175;9325.05894435606;13459.0923877081;11779.7343791512;9132.6790375015;13709.2523834523;7547.48436212665;10379.8607167058;8594.33366522569;11126.4558754653;13780.7202300088;11821.7863142677;11789.7865597748;13187.5141218501;5199.4321547879;10520.8072204978;13919.5374239582;14284.6389761382;12172.9758878677;13365.8882767401;8795.62596488745;13511.3381116638;9082.49395968139;13672.1413609073;8649.44195783424;10456.1325736425;7525.56847305509;8173.1410227755;6455.98438911855;6971.37152726751;6795.18674506291;9634.98424482343;7257.62303082279;9665.32503299519;8149.79549285094;7911.12388685735;7234.48242085763;8606.20719025468;8157.76860586567;5828.45941149104;8099.38068426652;7296.62083415134;8965.19770506589;9223.10654754269;9434.78724454479;"[226][M+1]+";"";"46";0.13843405302157
"1769";"M568T552";568.240406701309;568.226251786972;568.245865716676;551.541009521484;549.92602722168;559.114009552002;79;15;19;3;7;14;17;3;29301.6328085912;55973.0119793352;94934.9054946988;60311.8951334165;89741.2861520213;89699.2635466549;40709.7465925983;33546.0185956406;102684.731775842;73972.4469279148;39525.7651202334;59356.8469582903;38953.5038623379;79547.1609599265;32677.2522716095;34164.0433090337;188071.956229417;68764.813690286;10105.294472203;113585.569743733;132584.886306294;280934.086560786;21927.4093986497;74007.8609069423;29714.4005057534;23271.9661746817;61195.8975297937;51280.0148695055;29931.4277326196;62769.9203416342;122690.002486017;100556.678526961;71350.1520040652;111133.864824024;19420.1460134638;35932.6805620705;26423.2139242431;27650.5616122788;29646.7222354256;52837.2742901085;8665.62871242764;60227.3831088197;83770.4970898409;43726.0871543416;76539.9985454837;17208.7931565762;34745.8697880182;29720.6167773033;15617.0118913812;55960.8519927022;16079.920947667;54026.9640795933;139714.18297133;27193.0837145634;18899.5608886809;86007.5054634311;1321.49765766866;38362.7375784707;25409.5299094827;15591.6240911616;43452.9964967209;96246.4188300124;18148.9597254823;74374.5700845805;31075.6563562346;33222.0130138857;22084.8616614712;35758.4151386552;43344.7613516411;91640.1891666824;15047.4156003176;34697.7507925165;42053.0765154916;68235.1870084277;23519.7371633271;107099.025090077;1103.06575888945;903.860748726613;1549.53401181263;992.713118083907;785.558290353537;673.212311412935;857.459060444119;882.938360939901;1089.47473769542;698.136839432186;582.945662240105;855.305005731714;638.248205630685;924.096975175102;1104.01831390997;1157.07989859001;771.318445578655;652.522256809108;647.031443335663;"[227][M+1]+";"";"37";0.223444535831176
"1772";"M569T545";568.892241571292;568.886460027965;568.901853909558;545.172981414795;541.698008422852;547.947008361816;77;12;12;3;6;14;15;15;4519.76870675177;3143.5135149372;2152.21819412044;3922.06271889101;1634.41652701564;3743.68174206094;3850.78275044966;2847.56676171368;3613.36126711336;4880.63890271407;2309.65539229943;2771.92515458633;2213.19834241191;3369.0824181848;4554.14277644176;3038.02009976706;3735.27644036308;4316.26013490648;3567.60635658076;4567.08736860812;2698.61791264722;3478.35612260598;3826.58607698391;4687.2849259853;3535.15688004446;4751.92589607083;3814.38352603637;3265.54143393566;3308.74151880533;4612.50659318553;4007.75903606845;3949.17094739426;3098.6744927435;2140.69162118316;4825.99855227291;6898.24903627019;4261.00991793625;4834.99888829086;3886.83339160042;4774.47869866598;2733.88917249142;3810.33774886347;4574.94688323066;2934.26730492512;4056.02667254296;3679.49718630375;2818.7302413359;3928.34735624496;3111.93081851102;1983.19077263653;2797.26636450469;2325.54301955759;4586.63515432717;2207.31400867609;3741.93317444907;4549.29868035592;3022.7351191495;4821.16761845649;2705.69206723855;2459.80051306529;4237.41984787987;5903.98704360677;3015.77427191013;4451.58270025359;3024.14063106977;2377.35259043387;2173.26834548086;5149.55286805045;5064.26192874752;4308.68849156451;2556.50267270306;5919.41449288322;2935.27671659074;5217.59404910845;2833.52988953627;2278.87023074181;2022.36983880637;3226.77675136366;2752.61846220774;2166.94006246141;3438.09236431239;3756.82671419827;3404.03511338214;2231.69875772859;3905.02286574134;2076.38964733623;3166.19948060132;2959.87669390523;1635.23693528299;2861.37077279001;2999.73071702552;2688.73911361615;2955.08660911296;2505.82865207829;3590.2933359168;"[226][M+2]+";"";"46";0.217568539364965
"1773";"M569T552";569.23918698996;569.229509118122;569.243323506608;551.540011062622;550.256979827881;554.421971588135;74;15;18;3;7;14;17;0;10323.966765636;20054.2345846887;29504.1439276589;19061.9591221204;28679.3915010988;30479.7713973194;12537.8823455913;9599.80494608413;34396.8159783307;24500.8186618632;10736.4789368769;20117.5683180241;10475.1090493352;26767.7340138857;9795.25467719618;12147.5228992612;61618.0446716884;23551.9088016374;4430.36959483319;38626.5084085865;45245.1297192609;92897.1586872674;7636.95193101839;24405.150474403;7698.09508806123;6560.01737926624;21023.4673540754;17676.6409919513;9106.49590776704;19806.9770738387;40257.2891381753;35804.5725603854;23908.2846581373;37465.3160020492;6113.11484388278;11112.2898193243;8053.29579912266;10908.5417692844;8331.91926644707;17392.3591682188;2223.3748855861;20943.456277396;28318.8676193661;14603.9716521494;22847.8308357456;6714.04009976767;10775.0764828765;8888.22017715344;4065.48954209347;20572.2939296572;6188.45463270132;18438.9711221436;47486.8360842443;9408.99711284048;7330.99091129282;28145.0865181657;986.327429864713;13180.422968156;8446.85371913463;5788.32982068475;13795.0867409473;29964.6222145363;5616.20379171555;24484.4723956332;10630.4732074969;9222.28726120021;5768.06111432069;12901.2229132541;14343.8233642838;29237.8908526886;4391.75591116641;12144.9707589864;13860.1191228788;22934.8295361414;5605.79975411294;32538.2456361716;1052.11551572143;1293.17538116584;1197.44856975666;1071.51643496916;585.850882724074;531.975461875486;693.939734784131;758.971419301468;765.265708285718;833.066564776308;1286.52497826346;739.10849947188;886.860301780188;926.759236331822;914.855969071181;591.450829462024;697.626829854866;546.660543209918;695.147468033846;"[227][M+2]+";"";"37";0.252249023431075
"1774";"M569T628";569.248583218345;569.238402935817;569.252335026841;628.069491271973;627.3330078125;643.087005615234;86;15;16;2;5;14;14;19;16260.5263824266;18827.5706762514;11910.4482250856;11238.938871165;14115.7525161668;3247.93656374011;13352.218287526;12752.7894674964;5143.21550012689;9924.61067150955;3589.39163042216;5743.46600417316;1997.30219505415;25127.3330176518;17768.6049060737;7193.02820760368;26194.896439211;2507.17410981346;2329.73376629208;26355.7677542136;13235.1168503692;10154.6890095481;15846.5840978397;18830.2643457863;9434.05404158712;4174.81768359297;13333.3437224223;12379.0334455545;7574.68397487573;3355.69912831459;6552.0536469637;13896.3413746897;3997.41932963578;15199.8260486527;7127.28349211021;5891.82691286401;2039.6632449513;1983.60921709554;5253.08372375892;5187.35240441533;17910.7595453264;3795.13798022449;8184.40769198275;10958.3758225565;3431.60506068721;17385.1834000778;15519.9025465717;13759.7075028032;13640.1025860613;10844.4147944843;12724.6309711415;8084.68097688042;22364.5098733409;2481.12428246042;14406.8078528627;21719.6205338975;2034.92033056441;13973.2966306389;13140.0881443314;3152.72453070504;1102.89265081738;17790.8085993197;1608.04282955233;7121.76943368091;2545.90905301946;24376.0685485771;10338.8356714075;10044.6131669469;13178.9645234935;15641.0240900542;15018.3587421935;4468.21720998643;7442.39590974324;8745.04976876366;8764.09737964971;5244.19238180054;7269.09006885924;10462.5439105396;2051.50787612443;4427.15885974797;7446.43984086067;12985.9575186406;13151.426875818;13573.3906052218;14115.1182407263;13286.7137200573;13246.2554242157;7490.37793149548;8291.22034294715;10977.9851735692;10364.8168209753;10414.3424665235;11533.7295103197;11159.6038669821;11328.0726404692;"";"[4M+2Na-H]+ 131.07";"19";0.194255776403377
